id,today,survey_day,survey_month,lga_of_residence,village,time_taken,birth_year,gender,marital_status,household_size,educational_level,living_arrangement,roof_type,coop_society_member,planting_time,potato_farmsize_ha,farmsize_others_ha,potato_seeds_tons,cost_of_seeds,cost_of_farm_prep,total_fert_bags_purchased,total_cost_of_fert,mixed_cropping,years_of_experience,prior_participation,potato_variety,time_of_harvest,potato_harvested_tons,need_a_store,find_storage_facility,qty_potato_stored_tons,post_harvest_losses,post_harvest_loss_tons,potato_sold_tons,potato_price_kg,potato_price_ton,hired_labourers,hired_labourers_num,labourers_wages,nature_of_labour
1970-M-5020,2023-08-16,Wednesday,August,Mangu,Kasuwan Ali Kumsum,5.17943333387375,1970,Male,Married,5,secondary_education,owned,zinc,no,april,4.5,4.5,0.4,35000,3000,5,100000,no,6,no,marabel,july,3.4,no,na,0,no,0,3.3,700,700000,no,0,0,manual
1970-M-0238,2023-08-17,Thursday,August,Mangu,Bin Yil,4.28908333381017,1970,Male,Married,5,secondary_education,owned,thatched,no,april,9,9,0.65,35000,6000,6,170000,no,8,no,diamant,august,4.5,no,na,0,no,0,4.3,700,700000,yes,3,10000,manual
1970-M-2699,2023-08-18,Friday,August,Bassa,Tega,18.7870000004768,1970,Male,Married,5,non_formal_education,owned,zinc,yes,april,0.36,0.5,0.45,144000,95000,8,208000,no,16,yes,marabel,june,3.45,no,na,0,yes,0.25,3.2,400,400000,yes,49,130000,manual
1970-F-9259,2023-08-21,Monday,August,Mangu,AMLAR,5.51730000178019,1970,Female,Married,5,secondary_education,owned,zinc,no,may,9,4.5,0.5,200000,150000,8,200000,yes,7,no,marabel,august,5,yes,yes,3.75,no,0,3.25,460,460000,yes,12,120000,manual
1970-F-9701,2023-08-19,Saturday,August,Jos South,Zawan,2748.50276666482,1970,Female,Married,5,tertiary_education,owned,zinc,yes,april,0.18,0.09,0.22,130000,19000,3,75000,yes,20,yes,marabel,july,0.8,no,na,0,yes,0.05,0.65,340,340000,yes,20,40000,manual
1970-M-6474,2023-08-22,Tuesday,August,Bassa,Mista-Ali,11.9786666671435,1970,Male,Married,5,tertiary_education,owned,zinc,yes,april,0.18,0.45,0.25,80000,38000,5,130000,yes,12,no,marabel,june,1.75,no,na,0,yes,0.15,1.6,400,400000,yes,22,48000,manual
1970-M-6520,2023-08-22,Tuesday,August,Jos South,Top Rayfield,287.0834166646,1970,Male,Married,5,tertiary_education,owned,zinc,yes,april,0.18,0.22,0.22,135000,19000,4,100000,yes,26,yes,marabel,august,1.15,no,na,0,no,0,1,370,370000,yes,10,20000,manual
1970-M-6745,2023-08-23,Wednesday,August,Mangu,KASUWA ALI,3.7183166662852,1970,Male,Married,5,non_formal_education,owned,zinc,no,may,22.5,9,1.25,500000,250000,20,500000,no,5,no,marabel,august,15,yes,yes,14,no,0,12.75,400,400000,yes,25,250000,manual
1970-F-9913,2023-08-27,Sunday,August,Jos South,Janda Du,1013.84250000318,1970,Female,Married,5,tertiary_education,owned,zinc,yes,may,0.14,0.04,0.12,75000,13000,2,52000,yes,10,no,marabel,july,0.85,no,na,0,no,0,0.75,350,350000,yes,9,18000,manual
1970-M-9285,2023-08-28,Monday,August,Jos South,Rabin Du,86.3395333329836,1970,Male,Married,5,tertiary_education,owned,zinc,yes,may,0.22,0.09,0.12,75000,16000,3,78000,yes,20,no,other,august,0.8,no,na,0,no,0,0.7,380,380000,yes,6,12000,manual
1970-F-9462,2023-08-29,Monday,August,Jos South,Kuru,530.472149999936,1970,Female,Married,5,secondary_education,inherited,zinc,yes,may,0.09,0.09,0.1,60000,13000,2,53000,yes,20,yes,marabel,july,0.85,no,na,0,yes,0.05,0.75,330,330000,yes,6,12000,manual
1970-M-1007,2023-08-29,Tuesday,August,Jos South,Kuru,24.7607833345731,1970,Male,Married,5,secondary_education,owned,zinc,yes,may,0.09,0.09,0.1,60000,13000,2,53000,yes,28,yes,marabel,july,0.7,no,na,0,no,0,0.65,360,360000,yes,5,10000,manual
1970-M-0780,2023-08-30,Wednesday,August,Jos South,Kuru,260.650483334064,1970,Male,Married,5,tertiary_education,owned,zinc,yes,may,0.18,0.22,0.15,60000,10000,3,80000,yes,20,yes,marabel,july,1.3,no,na,0,no,0,1.1,390,390000,yes,10,15000,manual
1970-F-1997,2023-08-31,Thursday,August,Jos South,Turu Vwang,100.899399999777,1970,Female,Married,5,secondary_education,inherited,zinc,yes,april,0.14,0.04,0.15,90000,10000,2,53000,yes,28,no,nicola,august,0.5,no,na,0,no,0,0.45,340,340000,yes,6,12000,manual
1970-M-8966,2023-09-01,Friday,September,Jos North,Bark farm,8.36981666485469,1970,Male,Married,5,tertiary_education,inherited,zinc,yes,june,0.45,0.14,0.75,10000,50000,10,27000,no,15,yes,marabel lady_cristyl,august september,3.5,yes,no,0,yes,0.5,2.5,400,400000,yes,5,40000,manual
1970-M-0782,2023-09-03,Sunday,September,Jos South,Daholpya Turu,629.315099998315,1970,Male,Married,5,secondary_education,owned,zinc,yes,may,0.18,0.09,0.2,120000,24000,4,106000,yes,21,no,marabel,july,1.6,no,na,0,no,0,1.5,340,340000,yes,25,54000,manual
1970-F-6034,2023-09-04,Monday,September,Jos South,Anguldi Zawan,23.0327833334605,1970,Female,Married,5,tertiary_education,owned,zinc,yes,may,0.09,0.09,0.1,60000,15000,2,53000,yes,10,no,marabel,july,1,no,na,0,yes,0.05,0.9,340,340000,yes,13,26000,manual
1970-F-0850,2023-08-18,Friday,August,Bassa,Binchi,318.744133333365,1970,Female,Married,4,secondary_education,owned,zinc,yes,may,0.18,0.41,0.25,80000,40000,5,130000,no,10,no,marabel,july,1.7,no,na,0,yes,0.15,1.55,440,440000,yes,21,52000,manual
1970-M-9165,2023-08-21,Monday,August,Mangu,LCC DUNGBHUU,5.97238333622615,1970,Male,Married,4,non_formal_education,owned,zinc,no,may,4.5,4.5,0.25,100000,50000,3,75000,no,10,no,marabel,august,2.5,yes,yes,1.5,no,0,1.4,400,400000,yes,6,60000,manual
1970-F-0415,2023-08-21,Monday,August,Mangu,LCC DUNGBHUU,4.67663333018621,1970,Female,Married,4,non_formal_education,owned,zinc,no,may,4.5,4.5,0.25,100000,50000,4,100000,no,8,yes,marabel,august,2.5,yes,yes,1.25,no,0,1.25,400,400000,yes,6,60000,manual
1970-M-8224,2023-08-21,Monday,August,Mangu,LCC DUNGBHUU,4.54731666644414,1970,Male,Married,4,non_formal_education,owned,zinc,no,april,4.5,4.5,0.25,20000,60000,4,100000,yes,5,no,marabel,july,2.65,yes,yes,2.25,no,0,1.5,460,460000,yes,5,50000,manual
1970-F-1183,2023-08-19,Saturday,August,Jos South,Zawan,2729.0637166659,1970,Female,Married,4,tertiary_education,inherited,zinc,yes,april,0.18,0.09,0.2,120000,22000,3,75000,yes,25,yes,marabel,july,0.9,no,na,0,yes,0.05,0.75,360,360000,yes,21,40000,manual
1970-M-9099,2023-08-21,Monday,August,Mangu,KOPAL,3.94006666739782,1970,Male,Married,4,primary_education,inherited,zinc,no,may,9,4.5,0.5,200000,100000,8,200000,no,5,yes,caruso,july,5.5,yes,yes,5,no,0,4,400,400000,yes,10,100000,manual
1970-M-3920,2023-08-22,Tuesday,August,Mangu,SOHON KERANG,13.6208999991417,1970,Male,Married,4,non_formal_education,owned,zinc,no,may,9,4.5,0.5,200000,100000,8,200000,yes,7,no,marabel,august,5,yes,yes,4.5,no,0,4,400,400000,yes,8,90000,manual
1970-F-2077,2023-08-28,Monday,August,Jos South,Rabin Du,76.0539333343506,1970,Female,Married,3,tertiary_education,inherited,zinc,yes,may,0.14,0.09,0.15,90000,16000,3,78000,yes,20,no,marabel,july,0.9,no,na,0,no,0,0.8,360,360000,yes,8,16000,manual
1969-M-8649,2023-08-22,Tuesday,August,Mangu,KOGUL,4.31323333183924,1969,Male,Married,12,non_formal_education,owned,zinc,no,may,27,13.5,1.5,600000,300000,28,700000,no,6,no,marabel,august,75,yes,yes,62.5,no,0,50,400,400000,yes,30,350000,manual
1969-M-2144,2023-08-24,Thursday,August,Jos North,Naraguta,5.51998333136241,1969,Male,Married,12,secondary_education,inherited,zinc,yes,april,0.27,0,0.1,48000,19000,2,46000,yes,9,no,other,july,0.9,no,na,0,no,0,0.75,500,500000,no,0,0,manual
1969-M-2670,2023-08-17,Thursday,August,Jos East,Angware,5.46523333390554,1969,Male,Married,10,secondary_education,owned,zinc,yes,april,0.36,0.45,0.5,165000,56000,13,315000,yes,7,yes,marabel nicola,august,1.2,no,na,0,no,0,1.05,360,360000,no,0,0,manual
1969-F-3877,2023-08-21,Monday,August,Barkin Ladi,Shwai,6.79216666618983,1969,Female,Married,10,secondary_education,inherited,zinc,no,april,0.22,0.18,0.07,25000,50000,5,8,yes,10,yes,marabel,june,0.75,yes,yes,0.7,yes,0.55,0.65,500,500000,yes,2,25000,manual
1969-M-0335,2023-08-21,Monday,August,Mangu,KOPAL,4.3099166671435,1969,Male,Married,8,non_formal_education,owned,zinc,no,may,13.5,9,0.75,300000,150000,12,300000,no,5,no,caruso,august,10,yes,yes,9,no,0,7.5,400,400000,yes,13,130000,manual
1969-M-4669,2023-08-22,Tuesday,August,Mangu,DUNGLA'AR,3.65745000044505,1969,Male,Married,8,non_formal_education,owned,zinc,no,may,13.5,4.5,0.75,300000,150000,10,250000,no,6,yes,marabel,august,10.5,yes,yes,10,no,0,9,400,400000,yes,13,140000,manual
1969-M-5710,2023-08-25,Friday,August,Riyom,A/Wereng,4.64811666806539,1969,Male,Married,8,secondary_education,owned,zinc,yes,may,0.09,0.09,0.25,200000,25000,7,210000,no,30,no,marabel,july,1.4,yes,yes,1.15,yes,0.1,1.15,400,400000,yes,4,20000,manual
1969-M-0232,2023-08-17,Thursday,August,Bassa,Gabia,15.6432000001272,1969,Male,Married,7,non_formal_education,owned,zinc,yes,may,0.36,0.5,0.5,140000,90000,8,200000,no,26,no,nicola,july,3.4,no,na,0,yes,0.2,3.15,440,440000,yes,52,110000,manual
1969-F-8251,2023-08-22,Monday,August,Jos South,Vwang,557.571383333206,1969,Female,Married,7,secondary_education,owned,zinc,yes,may,0.09,0.09,0.1,60000,8000,2,50000,yes,16,yes,marabel,august,0.6,yes,no,0,no,0,0.55,360,360000,yes,5,10000,manual
1969-M-6318,2023-08-25,Friday,August,Jos South,Dasha Vwang,100.338100000223,1969,Male,Married,7,primary_education,inherited,zinc,yes,may,0.18,0.18,0.15,90000,16000,3,78000,yes,26,no,nicola,august,0.8,no,na,0,yes,0.03,0.65,340,340000,yes,8,12000,manual
1969-M-2054,2023-08-16,Wednesday,August,Bassa,Jebbu-Bassa,207.570533331235,1969,Male,Married,6,primary_education,owned,zinc,yes,june,0.22,0.63,0.17,98000,42800,6,138000,no,15,yes,marabel,august,1.85,no,na,0,yes,0.25,1.6,460,460000,yes,35,62800,manual
1969-M-9331,2023-08-20,Saturday,August,Bassa,Miango,15.2724999984105,1969,Male,Married,6,non_formal_education,owned,zinc,yes,may,0.32,0.45,0.4,144000,83000,8,200000,no,22,yes,nicola,july,2.9,no,na,0,yes,0.3,2.6,440,440000,yes,45,95000,manual
1969-M-9331,2023-08-20,Saturday,August,Bassa,Miango,146.448599998156,1969,Male,Married,6,non_formal_education,owned,zinc,yes,may,0.32,0.45,0.4,144000,83000,7,175000,no,11,no,marabel,july,2.95,no,na,0,yes,0.2,2.2,440,440000,yes,45,94000,manual
1969-F-1579,2023-08-22,Tuesday,August,Jos South,Guratop,11.1279833316803,1969,Female,Married,6,secondary_education,owned,zinc,yes,may,0.14,0.09,0.12,75000,13000,3,75000,yes,12,yes,marabel,august,0.7,no,na,0,no,0,0.6,370,370000,yes,7,14000,manual
1969-F-5020,2023-08-26,Saturday,August,Barkin Ladi,Kura -falls,17.8888166705767,1969,Female,Married,6,secondary_education,inherited,zinc,no,april,0.22,0.14,0.07,13000,75000,4,25000,yes,8,yes,marabel,june,0.75,yes,yes,0.7,yes,0.65,0.6,500,500000,yes,2,20000,manual
1969-M-0470,2023-08-28,Monday,August,Bassa,Gabia,9.74259999990463,1969,Male,Married,6,secondary_education,owned,zinc,yes,may,0.36,0.5,0.25,140000,80000,8,160000,no,20,no,nicola,july,3.3,no,na,0,yes,0.35,2.95,400,400000,yes,54,108000,manual
1969-F-9924,2023-08-30,Wednesday,August,Jos South,Kuru,225.967766666412,1969,Female,Married,6,secondary_education,owned,zinc,yes,may,0.22,0.09,0.2,120000,25000,4,105000,yes,13,yes,other,july,1.25,no,na,0,no,0,1.1,350,350000,yes,12,24000,manual
1969-M-1339,2023-09-03,Sunday,September,Jos South,Chugwi Vwang,44.6189166665077,1969,Male,Married,6,tertiary_education,owned,zinc,yes,may,0.18,0.09,0.2,120000,24000,4,103000,yes,26,no,other,august,1.4,yes,no,0,yes,0.05,1.35,370,370000,yes,28,56000,manual
1969-M-6585,2023-08-22,Tuesday,August,Jos South,Top Rayfield,316.986083332698,1969,Male,Married,5,tertiary_education,owned,zinc,yes,april,0.27,0.18,0.3,180000,33000,6,150000,yes,20,yes,marabel,july,1.75,no,na,0,yes,0.1,1.6,360,360000,yes,14,28000,manual
1969-M-2505,2023-08-23,Wednesday,August,Mangu,LCC DUNGBHUU,4.6400833328565,1969,Male,Married,5,non_formal_education,owned,zinc,no,may,11.25,4.5,0.6,250000,110000,10,250000,yes,4,no,marabel,july,9.25,yes,yes,8.75,no,0,8,400,400000,yes,11,110000,manual
1969-F-8539,2023-08-24,Thursday,August,Barkin Ladi,Fan,3.3219833334287,1969,Female,Married,5,secondary_education,inherited,zinc,no,april,0.22,0.09,0.07,15000,75000,4,8,yes,8,yes,marabel,june,0.75,yes,yes,0.7,yes,0.65,0.6,500,500000,yes,2,20000,manual
1969-M-8433,2023-08-25,Friday,August,Jos South,Dasha Vwang,110.494466666381,1969,Male,Married,5,secondary_education,owned,zinc,yes,may,0.14,0.27,0.12,75000,10000,3,78000,yes,25,no,marabel,august,0.6,no,na,0,no,0,0.5,350,350000,yes,3,6000,manual
1969-F-9462,2023-08-29,Tuesday,August,Jos South,Kuru,480.311383330822,1969,Female,Married,5,secondary_education,inherited,zinc,yes,may,0.09,0.09,0.1,60000,10000,2,53000,yes,20,no,marabel,july,0.8,no,na,0,no,0,0.7,310,310000,yes,5,10000,manual
1968-M-0182,2023-08-23,Wednesday,August,Mangu,NTAM,3.68380000193914,1968,Male,Married,15,non_formal_education,owned,zinc,no,may,27,4.5,1.5,600000,300000,28,700000,yes,6,no,marabel,july,17.5,yes,yes,15.5,no,0,13.75,400,400000,yes,30,300000,manual
1968-M-7822,2023-09-04,Monday,September,Jos North,Nasarawa Gwong,8.81393333276113,1968,Male,Married,14,tertiary_education,inherited,zinc,no,may,0.68,0.81,0.2,88000,16000,200,70000,yes,8,no,marabel,july,2.4,yes,no,0,yes,0.25,2.1,320,320000,yes,6,18000,manual
1968-M-5530,2023-08-22,Tuesday,August,Mangu,DIKIBIN,4.46984999974569,1968,Male,Married,13,non_formal_education,owned,zinc,no,may,18,4.5,1,400000,200000,18,450000,no,7,no,marabel,august,12.5,yes,yes,11,no,0,10,400,400000,yes,18,180000,manual
1968-M-8060,2023-08-22,Tuesday,August,Mangu,KOGUL,123.429949998856,1968,Male,Married,12,non_formal_education,owned,zinc,no,may,22.5,9,1.25,500000,250000,20,500000,no,6,yes,caruso,july,62.5,yes,yes,50,no,0,47.5,400,400000,yes,25,250000,manual
1968-M-4801,2023-08-21,Monday,August,Mangu,BOWPE,4.57743333180745,1968,Male,Married,10,tertiary_education,owned,zinc,no,may,9,4.5,0.5,200000,110000,8,200000,no,10,yes,marabel,august,5.5,yes,yes,4.5,no,0,3.75,500,500000,yes,10,120000,manual
1968-M-9640,2023-08-22,Tuesday,August,Mangu,KOGUL,5.03953333298365,1968,Male,Married,10,non_formal_education,owned,zinc,no,may,22.5,9,1.25,700000,250000,24,600000,no,6,no,marabel,august,65,yes,yes,60,no,0,57.5,400,400000,yes,26,270000,manual
1968-M-1123,2023-08-22,Tuesday,August,Riyom,Kwi Camp,4.53363333145777,1968,Male,Married,10,tertiary_education,owned,zinc,yes,may,0.09,0.18,0.35,140000,18000,6,180000,no,25,no,marabel other,july,1,yes,yes,0.8,yes,0.1,0.8,360,360000,yes,5,15000,manual
1968-M-5395,2023-08-22,Tuesday,August,Mangu,DUNGLA'AR,95.3560333331426,1968,Male,Married,10,non_formal_education,owned,zinc,no,may,13.5,4.5,0.75,300000,150000,12,450000,no,7,yes,marabel,june july,11,yes,yes,10,no,0,9,400,400000,yes,15,150000,manual
1968-M-0836,2023-08-23,Wednesday,August,Mangu,KASUWA ALI,3.42013333638509,1968,Male,Married,10,non_formal_education,owned,zinc,no,may,6.75,4.5,0.35,150000,75000,5,150000,yes,4,no,marabel,august,10,yes,yes,9.25,no,0,8.5,400,400000,yes,7,70000,manual
1968-M-9262,2023-08-24,Thursday,August,Jos North,Naraguta,8.1096333305041,1968,Male,Married,9,secondary_education,rented,zinc,yes,april,0.81,0,0.45,160000,98000,8,240000,no,16,yes,other,july,3.8,yes,yes,3.5,yes,0.1,3,540,540000,yes,15,70000,mechanized
1968-M-9495,2023-08-21,Monday,August,Mangu,AMLAR,4.8307833313942,1968,Male,Married,8,primary_education,owned,zinc,no,may,9,4.5,0.5,200000,100000,8,200000,no,8,yes,marabel,august,5,yes,yes,3,no,0,3,470,470000,yes,10,100000,manual
1968-M-9305,2023-08-21,Monday,August,Mangu,AMLAR,4.66074999968211,1968,Male,Married,8,non_formal_education,owned,zinc,no,may,9,4.5,0.5,200000,160000,8,200000,yes,15,no,caruso,august,5.5,yes,yes,4.5,no,0,3.5,460,460000,yes,10,100000,manual
1968-M-3151,2023-08-21,Monday,August,Mangu,TIMJAHAS,5.17060000101725,1968,Male,Married,8,non_formal_education,owned,zinc,no,may,9,4.5,0.5,200000,150000,8,200000,no,9,no,caruso,august,5.25,yes,yes,4,no,0,3.25,440,440000,yes,10,120000,manual
1968-M-7542,2023-08-21,Monday,August,Mangu,DIKIBIN,7.07330000003179,1968,Male,Married,8,non_formal_education,inherited,zinc,no,may,9,4.5,0.5,200000,120000,8,200000,no,8,yes,marabel,august,5.75,yes,yes,4,no,0,3.5,400,400000,yes,10,100000,manual
1968-M-1934,2023-08-30,Wednesday,August,Jos East,Fobur,3.818716665109,1968,Male,Married,8,tertiary_education,owned,zinc,yes,may,0.36,0.45,0.5,164000,54000,8,168000,yes,15,yes,caruso marabel other,august,1.3,no,na,0,no,0,1.2,368,368000,no,0,0,manual
1968-F-8158,2023-08-31,Thursday,August,Jos East,NATON,4.11763333479563,1968,Female,widowed,8,non_formal_education,inherited,zinc,yes,may,0.27,0.32,0.4,121000,32000,6,122000,yes,23,yes,lady_cristyl other,august,1.15,no,na,0,no,0,1.1,376,376000,yes,3,35000,manual
1968-F-5060,2023-09-04,Monday,September,Jos North,Dong,5.36196666558584,1968,Female,Married,8,tertiary_education,owned,zinc,yes,april,0.5,0,0.22,56000,0,4,120000,yes,19,yes,marabel,july,2.05,no,na,0,yes,0.05,1.95,440,440000,yes,6,75000,mechanized
1968-M-0421,2023-08-17,Thursday,August,Bassa,Kwall,14.4640999992688,1968,Male,Married,7,non_formal_education,owned,zinc,yes,april,0.41,0.9,0.5,140000,68000,10,25000,no,23,no,marabel,june,3.75,no,na,0,yes,0.45,3.3,440,440000,yes,48,88000,manual
1968-M-1614,2023-08-19,Saturday,August,Riyom,Tyana,4.42129999796549,1968,Male,Married,7,secondary_education,owned,zinc,yes,june,0.04,0.09,0.15,120000,12000,7,210000,no,20,no,marabel,august,1.15,no,na,0,yes,0.1,1,400,400000,yes,7,21000,manual
1968-M-3702,2023-08-19,Saturday,August,Bassa,Miango,810.834549999237,1968,Male,Married,7,non_formal_education,owned,zinc,yes,april,0.36,0.5,0.45,162000,95000,9,225000,no,25,no,marabel,june,3.4,no,na,0,yes,0.3,3.05,460,460000,yes,59,130000,manual
1968-M-3113,2023-08-20,Sunday,August,Bassa,Miango,18.0245999972026,1968,Male,Married,7,non_formal_education,owned,zinc,yes,april,0.41,0.58,0.5,180000,70000,9,216000,no,24,no,nicola,july,3.8,no,na,0,yes,0.35,3.45,420,420000,yes,49,93000,manual
1968-F-9150,2023-08-19,Saturday,August,Jos South,Gyel,1163.50468333165,1968,Female,Married,7,secondary_education,owned,zinc,yes,may,0.18,0.09,0.17,90000,23000,3,78000,yes,16,yes,marabel,july august,0.95,yes,no,0,yes,0.05,0.8,320,320000,yes,19,38000,manual
1968-F-4230,2023-08-21,Monday,August,Jos South,Vwang,6.14416666825612,1968,Female,Married,7,primary_education,owned,zinc,yes,april,0.14,0.09,0.12,75000,16000,3,75000,yes,16,yes,marabel,august,0.75,no,na,0,no,0,0.65,350,350000,yes,6,9000,manual
1968-M-9633,2023-08-22,Tuesday,August,Bassa,Zabolo,13.8108166654905,1968,Male,Married,7,secondary_education,owned,zinc,yes,may,0.32,0.54,0.35,126000,83000,7,175000,no,23,no,nicola,july,3.2,no,na,0,yes,0.3,2.9,440,440000,yes,45,94000,manual
1968-M-0695,2023-08-22,Tuesday,August,Riyom,Kwi Camp,4.07806666692098,1968,Male,Married,7,tertiary_education,owned,zinc,yes,may,0.09,0.14,0.25,100000,20000,7,210000,no,20,no,marabel,july,1,yes,no,0,yes,0.15,0.8,400,400000,yes,6,30000,manual
1968-M-8940,2023-08-24,Thursday,August,Bassa,Miango,12.9032833337784,1968,Male,Married,7,tertiary_education,owned,zinc,yes,april,0.32,0.68,0.4,144000,83000,7,175000,no,23,no,nicola,june,3.3,no,na,0,yes,0.4,2.9,420,420000,yes,45,95000,manual
1968-M-9429,2023-08-25,Friday,August,Jos South,Chuni Vwang,59.0804833332698,1968,Male,Married,7,secondary_education,owned,zinc,yes,april,0.18,0.09,0.2,120000,15000,4,108000,yes,28,no,marabel,july,0.75,no,na,0,no,0,0.7,350,350000,yes,6,9000,manual
1968-F-3247,2023-08-28,Monday,August,Jos South,Gut Rayfield,6.96111666758855,1968,Female,Married,7,tertiary_education,inherited,zinc,yes,may,0.14,0.09,0.15,75000,13000,3,78000,yes,26,no,nicola,july,0.8,no,na,0,no,0,0.75,340,340000,yes,6,12000,manual
1968-F-3995,2023-09-03,Sunday,September,Jos South,Chugwi Vwang,37.080233335495,1968,Female,Married,7,secondary_education,owned,zinc,yes,may,0.14,0.09,0.15,90000,18000,3,80000,yes,20,no,marabel,july,1.2,no,na,0,no,0,1.15,340,340000,yes,22,44000,manual
1968-F-4178,2023-08-17,Thursday,August,Mangu,Dikibin,4.17236666679382,1968,Female,Married,6,primary_education,owned,thatched,no,april,4.5,4.5,0.45,35000,4000,6,180000,no,7,no,marabel,august,3.9,no,na,0,no,0,3.75,720,720000,no,0,0,manual
1968-M-6343,2023-08-18,Friday,August,Jos South,Zawan,8.37050000031789,1968,Male,Married,6,tertiary_education,owned,zinc,yes,april,0.27,0.09,0.38,20000,35000,6,150000,yes,25,yes,marabel other,july,2.25,no,na,0,yes,0.2,1.75,360,360000,yes,45,85000,manual
1968-F-7245,2023-08-19,Saturday,August,Bassa,Binchi,8.75783332983653,1968,Female,Married,6,secondary_education,owned,zinc,yes,may,0.14,0.36,0.2,45000,33000,3,75000,no,23,no,nicola,july,1.25,no,na,0,yes,0.15,1.1,440,440000,yes,19,43000,manual
1968-M-7191,2023-08-21,Monday,August,Mangu,LCC DUNGBHUU,5.88035000165304,1968,Male,Married,6,non_formal_education,inherited,zinc,no,may,9,4.5,0.5,200000,150000,8,160000,yes,5,no,caruso,august,5.5,yes,yes,4,no,0,3.4,460,460000,yes,12,120000,manual
1968-M-1417,2023-08-18,Friday,August,Jos South,Zawan,4252.7637166659,1968,Male,Married,6,secondary_education,owned,zinc,yes,april,0.18,0.14,0.25,140000,26000,3,75000,yes,25,yes,marabel other,july,1.25,no,na,0,yes,0.15,1.15,340,340000,yes,25,50000,manual
1968-M-0852,2023-08-21,Monday,August,Mangu,DUNGAR,5.20010000069936,1968,Male,Married,6,non_formal_education,owned,zinc,no,may,4.5,4.5,0.25,100000,60000,4,100000,yes,8,yes,marabel,august,2.75,yes,yes,2,no,0,1.5,400,400000,yes,5,50000,manual
1968-M-4760,2023-08-21,Monday,August,Mangu,DUNGPAAL,6.90060000022252,1968,Male,Married,6,primary_education,owned,zinc,no,may,9,4.5,0.5,200000,100000,10,250000,no,12,no,marabel,august,5.75,yes,yes,3.5,no,0,2.75,400,400000,yes,11,110000,manual
1968-M-5635,2023-08-22,Tuesday,August,Mangu,KOPAL,6.59321666558584,1968,Male,Married,6,non_formal_education,owned,zinc,no,may,13.5,4.5,0.75,300000,150000,12,300000,no,4,no,marabel,august,8,yes,yes,7.25,no,0,6.5,400,400000,yes,15,150000,manual
1968-F-8677,2023-08-23,Wednesday,August,Jos East,Kuta,5.23329999844233,1968,Female,Married,6,no_education,owned,zinc,yes,may,0.27,0.22,0.35,126000,32000,6,129000,yes,12,yes,caruso marabel other,august,1.1,no,na,0,no,0,1,380,380000,yes,4,42000,manual
1968-F-8773,2023-08-27,Sunday,August,Jos South,Sheh Du,1035.39234999816,1968,Female,Married,6,tertiary_education,owned,zinc,yes,may,0.14,0.14,0.15,90000,15000,3,79000,yes,20,no,marabel,july,0.85,no,na,0,no,0,0.75,360,360000,yes,5,10000,manual
